vehicle_id,vehicle_type,make_id,model_year,color,date_stolen,location_id,age
1640,Utility,576,2006,Black,2021-12-16,105,15
1641,Light Van,576,2006,White,2022-01-07,102,16
1642,Saloon,587,1995,Grey,2021-10-29,104,26
1643,Saloon,550,2006,Gold,2022-03-19,103,16
1644,Utility,619,2006,Brown,2021-12-22,102,15
1645,Stationwagon,610,1997,Red,2021-12-01,116,24
1646,Utility,540,2006,Silver,2022-01-09,104,16
1647,Stationwagon,576,2006,Black,2021-10-27,102,15
1648,Stationwagon,587,2006,Black,2022-04-03,101,16
1649,Saloon,577,2004,Silver,2022-03-18,102,18
1650,Stationwagon,619,1995,Blue,2022-03-26,105,27
1651,Stationwagon,633,2002,Blue,2022-02-11,102,20
1652,Utility,548,2006,White,2021-10-15,104,15
1653,Stationwagon,580,2006,Blue,2022-04-01,103,16
1654,Utility,619,2006,White,2022-01-08,102,16
1655,Stationwagon,610,1999,Silver,2021-10-28,109,22
1656,Saloon,587,1997,Silver,2022-02-02,101,25
1657,Utility,540,2006,Silver,2021-12-29,103,15
1658,Utility,540,2003,Red,2022-03-04,103,19
1660,Stationwagon,619,1998,Blue,2022-02-23,114,24
1661,Stationwagon,555,2006,Black,2022-02-25,102,16
1662,Saloon,540,2006,Black,2021-12-08,105,15
1663,Utility,540,2006,White,2022-02-21,106,16
1664,Stationwagon,580,2006,Silver,2022-03-14,104,16
1665,Utility,619,2006,White,2022-03-21,108,16
1666,Utility,548,2006,Silver,2022-02-18,111,16
1667,Stationwagon,580,2001,Silver,2022-02-19,109,21
1668,Stationwagon,580,1997,Grey,2022-01-30,101,25
1669,Hatchback,576,2006,Silver,2022-01-12,108,16
1670,Stationwagon,512,2004,Black,2022-01-02,102,18
1671,Light Van,580,2006,White,2021-12-11,102,15
1672,Hatchback,619,1999,Silver,2021-12-13,104,22
1673,Utility,576,2006,White,2021-11-06,109,15
1674,Utility,580,2006,White,2022-02-19,103,16
1675,Utility,576,2006,White,2021-12-15,102,15
1676,Saloon,540,2006,Grey,2021-10-07,109,15
1677,Hatchback,576,2006,White,2021-11-01,102,15
1678,Utility,576,2006,White,2022-03-09,104,16
1679,Hatchback,619,1997,Silver,2021-12-12,116,24
1680,Saloon,619,2006,Black,2022-01-28,109,16
1681,Stationwagon,610,2001,White,2022-03-20,101,21
1682,Saloon,576,1998,Green,2022-01-07,102,24
1683,Utility,619,2006,Green,2022-01-24,115,16
1684,Light Van,619,1994,White,2022-01-08,107,28
1685,Saloon,610,1999,Silver,2022-01-10,102,23
1686,Saloon,550,2000,White,2022-02-28,102,22
1687,Utility,540,2005,White,2022-03-20,114,17
1688,Saloon,540,2006,Silver,2021-11-10,104,15
1689,Stationwagon,610,1998,Red,2021-10-26,115,23
1690,Utility,576,2006,Black,2021-11-26,104,15
1691,Saloon,619,1999,Silver,2022-03-28,106,23
1692,Utility,576,2006,Silver,2022-04-02,108,16
1693,Saloon,619,2006,Blue,2022-02-07,102,16
1694,Hatchback,548,2006,Yellow,2021-11-11,102,15
1695,Hatchback,548,2006,Yellow,2021-11-19,102,15
1696,Saloon,592,2005,Black,2022-04-05,102,17
1697,Saloon,557,2003,Black,2021-12-07,104,18
1698,Utility,540,2006,White,2021-12-15,104,15
1699,Light Van,580,2006,White,2022-03-19,102,16
1700,Stationwagon,556,1998,Gold,2022-02-11,114,24
1701,Utility,540,2006,White,2022-01-17,105,16
1702,Hatchback,619,1998,Silver,2022-04-04,105,24
1703,Stationwagon,587,1997,Silver,2022-01-02,108,25
1704,Saloon,550,2006,Gold,2022-02-24,102,16
1705,Utility,607,2006,Grey,2022-03-15,103,16
1706,Stationwagon,587,2006,Grey,2021-10-09,102,15
1707,Stationwagon,619,1998,Blue,2022-01-24,114,24
1708,Stationwagon,576,1999,White,2022-02-17,106,23
1709,Saloon,634,2001,Green,2022-03-14,102,21
1710,Stationwagon,576,2003,White,2022-03-02,101,19
1711,Stationwagon,619,1996,Blue,2022-04-03,114,26
1712,Stationwagon,619,1996,Green,2022-02-10,102,26
1713,Utility,576,2006,Silver,2022-03-20,102,16
1714,Stationwagon,610,2006,Black,2022-03-18,102,16
1715,Saloon,540,2006,White,2021-12-09,104,15
1716,Stationwagon,610,1998,Red,2022-01-25,109,24
1717,Saloon,610,1999,Silver,2022-01-10,109,23
1718,Stationwagon,611,1997,White,2021-12-11,109,24
1719,Stationwagon,619,1998,Silver,2021-10-15,109,23
1720,Light Bus,619,2006,White,2021-12-21,102,15
1721,Stationwagon,619,1998,Blue,2021-12-17,109,23
1722,Saloon,576,2006,Silver,2022-01-17,102,16
1723,Stationwagon,550,1997,Blue,2022-03-25,109,25
1724,Other Truck,587,1999,White,2021-12-09,104,22
1725,Stationwagon,610,1997,White,2022-02-12,105,25
1726,Hatchback,540,2006,Black,2022-02-11,105,16
1727,Stationwagon,568,2006,Grey,2022-01-05,102,16
1728,Saloon,619,1998,Grey,2022-02-02,114,24
1729,Saloon,548,2006,Grey,2021-10-21,102,15
1730,Saloon,580,2001,Silver,2021-10-17,102,20
1731,Other Truck,587,2006,Red,2022-04-04,115,16
1732,Stationwagon,610,1997,Black,2022-01-23,102,25
1733,Hatchback,576,1999,Green,2022-01-20,102,23
1734,Hatchback,633,2000,Red,2021-11-11,102,21
1735,Stationwagon,576,2002,Red,2022-01-24,109,20
1736,Hatchback,576,1997,Green,2021-10-25,102,24
1737,Saloon,610,2000,Brown,2022-02-01,109,22
1738,Stationwagon,576,1999,Gold,2022-01-10,114,23
1739,Hatchback,540,1999,Green,2022-01-26,103,23
1740,Hatchback,619,1999,Silver,2022-03-05,103,23
1741,Stationwagon,619,1997,Blue,2022-01-07,109,25
1742,Hatchback,619,1999,Pink,2021-11-11,102,22
1743,Stationwagon,522,2001,Blue,2022-01-24,114,21
1744,Hatchback,576,1999,White,2022-04-03,102,23
1745,Stationwagon,580,1999,Blue,2021-11-03,102,22
1746,Stationwagon,576,1999,Silver,2022-01-26,109,23
1747,Saloon,550,1998,Silver,2021-12-19,104,23
1748,Hatchback,633,2000,Blue,2022-01-21,103,22
1749,Saloon,610,1999,Blue,2021-12-20,109,22
1750,Utility,619,1994,Blue,2021-10-08,109,27
1751,Saloon,548,2007,White,2022-04-02,102,15
1752,Light Van,580,2007,White,2022-03-23,109,15
1753,Saloon,550,1997,Silver,2022-02-11,108,25
1754,Saloon,550,1999,Blue,2022-01-20,104,23
1755,Saloon,550,1998,Blue,2022-03-26,102,24
1756,Light Van,619,1998,White,2022-03-18,102,24
1757,Hatchback,611,2007,Red,2022-03-07,114,15
1758,Stationwagon,619,1997,Blue,2021-12-29,102,24
1759,Stationwagon,610,1999,Blue,2022-03-16,104,23
1760,Stationwagon,600,1998,Gold,2021-11-04,107,23
1761,Saloon,540,2007,Grey,2021-12-03,104,14
1762,Saloon,611,1999,Silver,2022-03-06,102,23
1763,Other Truck,580,1997,White,2022-04-04,102,25
1764,Stationwagon,587,1995,Grey,2021-10-27,116,26
1765,Stationwagon,619,1997,Blue,2022-04-05,104,25
1766,Utility,540,2005,Blue,2022-03-19,106,17
1767,Saloon,548,2000,Brown,2021-12-14,107,21
1768,Special Purpose Vehicle,509,1957,Red,2021-11-01,114,64
1769,Saloon,587,1994,Grey,2022-02-02,114,28
1770,Hatchback,550,1999,Silver,2021-12-06,114,22
1771,Saloon,550,2007,Blue,2022-01-12,104,15
1772,Stationwagon,550,1996,Blue,2022-02-17,102,26
1773,Stationwagon,580,2007,Grey,2021-11-24,114,14
1774,Stationwagon,587,1998,Black,2021-11-07,101,23
1775,Saloon,548,2006,Silver,2022-01-27,114,16
1776,Saloon,523,2007,Silver,2021-11-23,114,14
1777,Stationwagon,580,2005,Silver,2022-02-23,114,17
1778,Light Van,619,2000,White,2022-02-05,102,22
1779,Stationwagon,619,1996,Black,2022-03-12,102,26
1780,Stationwagon,580,2007,Grey,2022-01-12,102,15
1781,Utility,540,2003,Silver,2022-02-10,103,19
1782,Hatchback,619,2007,Blue,2021-11-22,102,14
1783,Saloon,587,1996,Silver,2022-03-09,102,26
1784,Hatchback,633,2007,Black,2022-02-22,101,15
1785,Utility,587,2007,Red,2022-03-01,104,15
1786,Stationwagon,619,2007,Silver,2022-01-07,102,15
1787,Saloon,550,2007,Gold,2022-02-19,102,15
1788,Stationwagon,619,1996,Silver,2022-02-13,114,26
1789,Stationwagon,540,2007,Grey,2021-11-17,101,14
1790,Stationwagon,576,2002,White,2022-02-22,104,20
1791,Saloon,540,2006,Red,2022-02-01,103,16
1792,Stationwagon,610,2004,Red,2022-02-02,109,18
1793,Other Truck,556,1995,White,2022-02-07,103,27
1794,Light Van,619,1997,White,2022-02-09,102,25
1795,Hatchback,576,2002,White,2022-01-05,106,20
1796,Other Truck,619,1991,White,2021-12-05,114,30
1797,Stationwagon,587,1997,Black,2022-01-31,104,25
1798,Utility,548,2007,Grey,2022-03-01,111,15
1799,Stationwagon,619,1998,Red,2022-01-11,102,24
1800,Hatchback,619,1998,Silver,2022-02-03,102,24
1801,Stationwagon,611,2005,Red,2021-10-11,102,16
1802,Stationwagon,550,1996,Silver,2022-02-18,102,26
1803,Saloon,548,2007,Black,2021-10-17,102,14
1804,Stationwagon,556,1998,White,2021-10-26,101,23
1805,Saloon,576,1997,Silver,2021-10-27,114,24
1806,Stationwagon,512,2007,Silver,2022-02-16,104,15
1807,Utility,540,2003,Silver,2021-11-30,105,18
1808,Stationwagon,587,1998,Red,2022-02-15,102,24
1809,Stationwagon,550,1998,Silver,2022-01-20,104,24
1810,Light Van,619,1998,White,2021-12-15,102,23
1811,Trailer - Heavy,549,1983,Yellow,2022-04-05,109,39
1812,Trailer,623,2005,Silver,2021-10-24,102,16
1813,Caravan,519,1994,White,2021-10-16,109,27
1814,Trailer,562,2004,Silver,2022-03-04,103,18
1815,Trailer,623,2005,Green,2022-03-26,102,17
1816,Trailer - Heavy,623,2004,Silver,2021-11-15,103,17
1817,Trailer,514,2005,Silver,2022-01-26,114,17
1818,Trailer,549,2004,Red,2022-02-27,115,18
1819,Trailer - Heavy,623,2004,Orange,2022-01-21,102,18
1820,Boat Trailer,533,2004,White,2022-01-01,103,18
1821,Trailer - Heavy,623,2005,Orange,2022-01-11,105,17
1823,Trailer,562,2005,Silver,2022-03-13,103,17
1824,Stationwagon,619,1994,Green,2022-03-24,102,28
1825,Light Van,619,1999,Blue,2021-10-19,108,22
1826,Utility,548,2007,Silver,2022-02-05,105,15
1827,Stationwagon,576,1998,Silver,2022-03-03,115,24
1828,Saloon,540,2001,Grey,2021-12-27,104,20
1829,Saloon,540,2007,Grey,2022-01-23,115,15
1830,Light Van,580,2007,White,2022-01-09,102,15
1831,Hatchback,619,1992,Green,2021-12-29,102,29
1832,Stationwagon,619,2002,White,2021-12-24,102,19
1833,Saloon,548,2004,Red,2022-03-15,104,18
1834,Stationwagon,610,2000,White,2022-03-23,102,22
1835,Utility,587,2000,White,2021-12-23,106,21
1836,Light Van,619,2002,White,2022-03-10,102,20
1837,Hatchback,619,2007,Grey,2021-11-18,114,14
1838,Saloon,512,1998,Blue,2021-10-22,115,23
1839,Hatchback,576,2006,Purple,2021-11-05,115,15
1840,Hatchback,611,2007,Gold,2022-04-05,103,15
1841,Sports Car,580,1996,Silver,2022-01-01,102,26
1842,Other Truck,556,2007,White,2021-12-07,103,14
1843,Stationwagon,619,2001,White,2022-03-10,114,21
1844,Hatchback,587,1996,Green,2021-12-21,107,25
1845,Stationwagon,619,1997,Green,2022-01-17,114,25
1846,Stationwagon,576,1998,White,2022-04-01,102,24
1847,Stationwagon,548,2007,Silver,2021-10-26,103,14
1848,Hatchback,576,1999,White,2022-03-03,108,23
1849,Utility,540,2007,Silver,2021-11-01,104,14
1850,Hatchback,580,2005,Green,2022-03-04,102,17
1851,Light Van,587,2002,White,2021-10-08,102,19
1852,Utility,587,2007,Grey,2021-10-17,101,14
1853,Light Van,619,1997,White,2022-02-07,102,25
1854,Stationwagon,619,2001,Blue,2022-03-25,105,21
1855,Saloon,550,1998,Silver,2022-01-23,102,24
1856,Stationwagon,550,1999,Silver,2022-02-05,102,23
1857,Stationwagon,587,1999,Blue,2021-10-16,116,22
1858,Light Van,619,2000,White,2022-02-21,109,22
1859,Hatchback,580,2006,Blue,2021-11-23,102,15
1861,Saloon,587,1998,Blue,2021-10-18,103,23
1862,Hatchback,550,1998,Silver,2021-11-25,107,23
1863,Stationwagon,619,2007,Black,2021-12-28,102,14
1864,Saloon,550,2007,Silver,2021-12-01,103,14
1865,Sports Car,619,1998,Silver,2022-01-19,104,24
1866,Articulated Truck,530,2007,White,2022-04-05,103,15
1867,Flat Deck Truck,587,1997,White,2021-12-11,102,24
1868,Stationwagon,619,2001,Red,2021-12-01,103,20
1869,Utility,540,2007,Red,2021-11-12,114,14
1870,Flat Deck Truck,556,2002,White,2021-11-08,111,19
1871,Stationwagon,633,2007,Grey,2021-11-09,114,14
1872,Light Van,619,1990,Gold,2021-10-22,114,31
1873,Stationwagon,619,1998,Green,2022-03-14,111,24
1874,Stationwagon,576,2002,White,2022-02-04,104,20
1875,Light Van,619,2001,White,2022-03-05,102,21
1876,Stationwagon,576,1998,Grey,2021-12-23,102,23
1877,Stationwagon,556,1999,Silver,2021-10-21,114,22
1878,Hatchback,576,2007,Black,2022-02-16,101,15
1879,Hatchback,576,2007,Blue,2021-10-28,107,14
1880,Utility,576,1989,White,2022-01-06,108,33
1881,Stationwagon,619,1996,Blue,2021-11-12,114,25
1882,Utility,619,2007,Grey,2022-01-10,104,15
1883,Saloon,576,1994,Green,2022-03-03,107,28
1884,Hatchback,619,1998,Silver,2022-03-26,101,24
1885,Stationwagon,610,2007,Grey,2022-01-23,114,15
1886,Stationwagon,610,1998,White,2022-04-04,103,24
1887,Saloon,587,1996,Grey,2021-10-18,106,25
1888,Stationwagon,619,1997,Blue,2022-01-20,116,25
1889,Hatchback,548,2007,Gold,2022-01-01,103,15
1890,Hatchback,619,1998,Gold,2022-03-27,102,24
1891,Sports Car,619,1998,Silver,2021-10-22,103,23
1892,Saloon,550,1998,Grey,2022-03-27,102,24
1893,Stationwagon,610,2000,Red,2022-02-21,101,22
1894,Stationwagon,576,2007,Gold,2022-03-23,108,15
1895,Stationwagon,576,2004,Silver,2022-01-10,109,18
1896,Utility,619,2007,Red,2022-01-22,102,15
1897,Stationwagon,576,2001,White,2022-02-05,115,21
1898,Stationwagon,576,2002,Blue,2022-01-24,107,20
1899,Saloon,610,2000,Black,2022-03-07,109,22
1900,Stationwagon,576,2000,White,2021-12-20,114,21
1901,Stationwagon,619,2007,Silver,2022-03-06,102,15
1902,Stationwagon,619,1998,White,2022-03-01,107,24
1903,Hatchback,611,2007,Black,2021-12-16,103,14
1904,Saloon,587,1998,Silver,2021-11-02,103,23
1905,Light Van,619,1999,White,2021-11-16,109,22
1906,Stationwagon,512,2001,Silver,2021-11-21,102,20
1907,Saloon,619,2008,Blue,2022-02-24,114,14
1908,Saloon,550,1996,Green,2022-02-03,116,26
1909,Stationwagon,619,2000,White,2021-12-14,109,21
1910,Stationwagon,619,1996,Gold,2021-10-19,114,25
1911,Hatchback,531,2008,Blue,2022-02-14,102,14
1912,Utility,540,2000,Red,2022-01-26,114,22
1913,Stationwagon,619,1999,Grey,2022-03-11,102,23
1914,Saloon,550,1999,Grey,2022-04-02,107,23
1915,Saloon,550,1997,Blue,2022-01-24,114,25
1916,Utility,540,2008,Black,2022-01-24,114,14
1917,Saloon,619,2008,Silver,2021-12-25,102,13
1918,Saloon,548,2008,White,2022-01-22,104,14
1919,Utility,576,1990,Red,2021-11-25,101,31
1920,Stationwagon,610,2008,Black,2022-01-19,102,14
1921,Stationwagon,559,2008,Black,2021-12-25,102,13
1922,Other Truck,546,1998,White,2022-03-15,102,24
1923,Stationwagon,610,2002,White,2022-03-24,114,20
1924,Hatchback,550,2000,Blue,2022-03-16,102,22
1925,Stationwagon,576,2008,Blue,2022-03-15,102,14
1926,Stationwagon,550,1998,Silver,2021-12-29,102,23
1927,Stationwagon,633,2008,Red,2021-11-20,102,13
1928,Stationwagon,610,2000,Blue,2022-01-21,114,22
1929,Hatchback,633,1996,Purple,2022-03-25,101,26
1930,Utility,548,2004,White,2022-01-27,102,18
1931,Saloon,580,2001,White,2021-11-04,103,20
1932,Stationwagon,619,2004,Blue,2021-10-23,104,17
1933,Stationwagon,540,2008,Grey,2021-11-21,102,13
1934,Light Van,619,2008,Silver,2021-10-07,115,13
1935,Saloon,619,2008,Silver,2022-02-26,109,14
1936,Saloon,610,2000,Black,2021-11-10,103,21
1937,Hatchback,611,2004,Silver,2022-02-22,103,18
1938,Hatchback,619,1998,Silver,2022-04-05,104,24
1939,Hatchback,633,2001,Silver,2021-11-06,115,20
1940,Utility,540,2005,White,2022-01-30,101,17
1941,Stationwagon,587,2000,White,2021-11-05,104,21
1942,Saloon,580,1997,Silver,2022-01-23,102,25
1943,Hatchback,576,1999,Blue,2022-03-05,109,23
1944,Stationwagon,576,1999,Silver,2022-04-02,109,23
1945,Stationwagon,587,1996,Blue,2022-02-22,103,26
1946,Stationwagon,596,2008,Blue,2022-03-28,102,14
1947,Stationwagon,619,1999,Blue,2022-04-01,103,23
1948,Light Van,580,2008,White,2021-11-16,102,13
1949,Saloon,587,2002,Silver,2021-11-09,102,19
1950,Stationwagon,619,1999,Silver,2021-12-17,114,22
1951,Stationwagon,548,2008,Silver,2021-12-08,104,13
1952,Hatchback,576,1991,Red,2021-11-08,114,30
1953,Hatchback,576,1991,Red,2021-12-17,114,30
1954,Mobile Home - Light,619,1999,Black,2021-12-20,111,22
1955,Hatchback,580,2008,Silver,2022-02-28,101,14
1956,Hatchback,507,2002,Silver,2021-10-27,105,19
1957,Saloon,550,1999,White,2022-04-04,109,23
1958,Hatchback,576,1999,Silver,2022-03-05,102,23
1959,Utility,540,2005,Blue,2022-01-18,108,17
1960,Stationwagon,576,2003,Silver,2021-12-11,109,18
1961,Flat Deck Truck,587,1998,White,2021-10-07,102,23
1962,Stationwagon,610,1998,White,2021-12-11,115,23
1963,Stationwagon,610,1998,White,2021-12-29,116,23
1964,Other Truck,556,2000,Red,2022-03-24,114,22
1965,Utility,548,2008,Silver,2022-02-25,111,14
1966,Stationwagon,548,2008,Blue,2022-03-23,101,14
1967,Hatchback,580,2008,Blue,2022-03-30,105,14
1968,Stationwagon,610,2002,Silver,2022-03-27,102,20
1969,Hatchback,633,2001,Silver,2022-03-05,101,21
1970,Saloon,610,1995,Red,2022-03-17,102,27
1971,Hatchback,610,2001,Blue,2021-12-03,102,20
1972,Saloon,633,2004,Blue,2021-10-21,115,17
1973,Stationwagon,610,1997,White,2022-03-24,108,25
1974,Light Van,619,1996,Grey,2022-02-03,102,26
1975,Stationwagon,576,2001,Red,2022-02-25,109,21
1976,Hatchback,576,2004,Blue,2022-03-20,114,18
1977,Saloon,580,1997,Silver,2022-02-11,102,25
1978,Saloon,548,2008,Silver,2021-12-29,104,13
1979,Utility,576,2005,Black,2022-03-17,109,17
1980,Light Van,587,2007,Silver,2022-02-27,105,15
1981,Saloon,550,1997,White,2022-02-01,102,25
1982,Saloon,580,2008,Red,2022-01-27,106,14
1983,Utility,587,2008,Silver,2022-02-23,108,14
1984,Stationwagon,576,1996,Green,2021-10-23,109,25
1985,Stationwagon,576,1999,Blue,2022-02-07,109,23
1986,Hatchback,611,2008,Black,2022-01-31,106,14
1987,Utility,587,2008,White,2022-04-04,102,14
1988,Stationwagon,548,2008,White,2022-02-09,102,14
1989,Stationwagon,587,2001,Silver,2021-11-05,115,20
1990,Utility,540,2008,Silver,2022-03-21,102,14
1991,Light Van,577,2008,White,2021-12-18,102,13
1992,Stationwagon,587,1998,Blue,2022-03-23,103,24
1993,Stationwagon,576,2003,Grey,2022-03-06,104,19
1994,Stationwagon,540,2001,Red,2021-10-29,104,20
1995,Stationwagon,619,1998,Silver,2022-01-07,102,24
1996,Stationwagon,610,2000,White,2022-04-04,104,22
1997,Stationwagon,576,1999,Black,2021-11-19,106,22
1998,Utility,548,2008,White,2022-04-04,104,14
1999,Stationwagon,550,1995,Blue,2022-01-21,116,27
2000,Hatchback,550,2001,White,2022-03-06,102,21
2001,Saloon,548,2008,Red,2022-02-06,105,14
2002,Saloon,548,2008,Silver,2022-03-22,102,14
2003,Mobile Home - Light,580,2007,White,2022-04-05,114,15
2004,Saloon,619,2004,Silver,2022-01-19,114,18
2005,Stationwagon,540,2008,Gold,2021-10-09,101,13
2006,Stationwagon,619,2001,Silver,2021-12-31,114,20
2007,Saloon,587,1995,Grey,2022-02-28,103,27
2008,Stationwagon,576,2003,White,2022-01-09,101,19
2009,Stationwagon,610,2001,White,2021-12-16,114,20
2010,Hatchback,576,2002,Silver,2022-03-31,102,20
2011,Hatchback,611,2005,White,2022-01-20,102,17
2012,Hatchback,619,2001,Red,2022-04-05,109,21
2013,Stationwagon,540,2002,Silver,2022-04-05,102,20
2014,Stationwagon,576,2000,White,2022-02-11,105,22
2015,Light Van,619,2000,White,2022-03-22,103,22
2016,Saloon,570,2008,Silver,2021-10-26,102,13
2017,Stationwagon,587,1999,Black,2022-02-04,102,23
2018,Stationwagon,576,2001,White,2022-02-28,103,21
2019,Light Van,576,2003,White,2021-11-16,104,18
2020,Saloon,619,2008,Blue,2022-03-23,102,14
2021,Saloon,587,1999,Silver,2022-03-03,102,23
2022,Utility,587,2009,Silver,2021-11-04,104,12
2023,Hatchback,576,2001,Green,2022-02-06,102,21
2024,Stationwagon,619,1996,Silver,2022-02-05,102,26
2025,Utility,540,2009,Silver,2022-03-27,106,13
2026,Stationwagon,507,2003,Green,2022-03-02,114,19
2027,Stationwagon,610,2002,Silver,2021-10-28,115,19
2028,Hatchback,633,2003,Grey,2021-11-03,102,18
2029,Stationwagon,550,1999,Silver,2022-03-21,109,23
2030,Light Van,580,2009,White,2022-02-04,102,13
2031,Stationwagon,619,1996,Blue,2021-12-20,114,25
2032,Hatchback,548,2009,Silver,2021-12-02,105,12
2033,Stationwagon,576,1999,White,2022-02-23,103,23
2034,Flat Deck Truck,576,1977,White,2021-11-10,101,44
2035,Utility,587,2009,Silver,2022-03-31,104,13
2036,Roadbike,565,2011,Orange,2022-02-10,114,11
2037,Utility,619,2009,Green,2022-01-22,102,13
2038,Stationwagon,610,2001,Blue,2021-12-28,108,20
2039,Utility,619,2001,White,2022-04-04,104,21
2040,Stationwagon,587,2009,Black,2022-01-27,103,13
2041,Saloon,548,2009,Gold,2022-03-14,108,13
2042,Saloon,550,2001,White,2022-03-15,102,21
2043,Hatchback,576,2006,Silver,2022-02-14,102,16
2044,Saloon,550,2002,Silver,2021-10-30,115,19
2045,Stationwagon,576,2002,Red,2021-12-22,103,19
2046,Saloon,512,1999,Black,2021-12-14,102,22
2047,Saloon,587,2000,Gold,2022-04-04,102,22
2048,Saloon,580,2003,White,2022-03-01,102,19
2049,Stationwagon,550,2001,Silver,2022-03-09,102,21
2050,Stationwagon,587,2001,Silver,2022-01-18,104,21
2051,Hatchback,550,1999,Yellow,2021-11-09,102,22
2052,Hatchback,633,2001,Silver,2021-11-29,102,20
2053,Stationwagon,576,2000,Black,2022-03-25,109,22
2054,Hatchback,610,2001,White,2021-12-14,102,20
2055,Saloon,619,2009,Silver,2022-04-02,109,13
2056,Stationwagon,619,1997,White,2022-03-26,114,25
2057,Stationwagon,587,2002,White,2021-10-28,102,19
2058,Stationwagon,550,2001,Silver,2022-04-02,109,21
2059,Trailer,562,2005,Silver,2021-11-26,103,16
2060,Trailer,623,2005,Black,2021-11-08,109,16
2061,Trailer,549,2000,Grey,2022-02-18,103,22
2062,Trailer,562,2005,Silver,2022-03-07,102,17
2063,Trailer,623,2005,Silver,2022-03-21,103,17
2064,Trailer,623,2005,Green,2022-03-25,115,17
2065,Trailer,623,2005,Grey,2022-02-09,109,17
2066,Trailer,562,2005,Silver,2021-10-29,103,16
